,id,lat,lon,tract_geoid,median_income_E,gini_index_E,pct_rental_E,pct_sf_homes_E,annual_loans_per_sf_home,annual_loans_per_mf_home,income_ratio_sf,pct_sf_purchase,pct_sf_refi,pct_sf_rehab,pct_sf_cashout,mean_rate,geometry,built_score_ad,paved_score_ad,sky_score_ad,nature_score_ad,road_score_ad,sidewalk_score_ad,terrain_score_ad,vegetation_score_ad,built_score,paved_score,auto_score,sky_score,nature_score,human_score,latitude,longitude,road_score,sidewalk_score,building_score,wall_score,fence_score,pole_score,traffic_light_score,traffic_sign_score,vegetation_score,terrain_score,sky_score.1,person_score,rider_score,car_score,truck_score,bus_score,train_score,motorcycle_score,bicycle_score,void_score
211,0396S00040000000,40.33618957,-80.08358616,42003474202,67762.0,0.446,0.1688045151359671,0.8696767573114418,0.0364874063989108,0.0003028467595396729,1.918479383725392,0.486318407960199,0.4328358208955223,0.0012437810945273,0.0796019900497512,3.4967294520547947,"c(-80.08358616, 40.33618957)",6.672153292148917,18.829543047438477,11.682692474641716,62.732964548759774,18.33123244193032,0.4983106055081553,25.650668639073803,37.082295909685975,6.671527777777778,18.827777777777776,0.0083333333333333,11.68159722222222,62.727083333333326,0.0010416666666666,40.33618957,-80.08358616,18.329513888888886,0.4982638888888889,6.616319444444445,0.0552083333333333,0.0770833333333333,0.0,0.0,0.0055555555555555,37.07881944444444,25.648263888888888,11.68159722222222,0.0010416666666666,0.0,0.0059027777777777,0.0,0.0006944444444444,0.0,0.0017361111111111,0.0,0.0
212,0479C00134000000,40.33538617,-80.08929334,42003474202,67762.0,0.446,0.1688045151359671,0.8696767573114418,0.0364874063989108,0.0003028467595396729,1.918479383725392,0.486318407960199,0.4328358208955223,0.0012437810945273,0.0796019900497512,3.4967294520547947,"c(-80.08929334, 40.33538617)",1.6172019066838317,31.625900281827363,0.0,65.89401899725132,27.74155387773564,3.884346404091716,21.329807591941822,44.56421140530949,1.613888888888889,31.56111111111112,0.1211805555555555,0.0,65.75902777777779,0.0836805555555555,40.33538617,-80.08929334,27.684722222222224,3.876388888888889,1.4572916666666669,0.1565972222222222,0.7572916666666667,0.0506944444444444,0.0,0.053125,44.47291666666667,21.28611111111111,0.0,0.0836805555555555,0.0,0.1211805555555555,0.0,0.0,0.0,0.0,0.0,0.0
213,0669F00224000000,40.31285118,-80.09257607,42003474202,67762.0,0.446,0.1688045151359671,0.8696767573114418,0.0364874063989108,0.0003028467595396729,1.918479383725392,0.486318407960199,0.4328358208955223,0.0012437810945273,0.0796019900497512,3.4967294520547947,"c(-80.09257607, 40.31285118)",3.968303880259103,14.236351312635822,16.764144812695218,65.01722463297207,14.120355812702206,0.1159954999336169,16.79069799942701,48.226526633545056,3.94375,14.14826388888889,0.4885416666666666,16.660416666666666,64.61493055555556,0.0493055555555555,40.31285118,-80.09257607,14.032986111111112,0.1152777777777777,3.936458333333333,0.0072916666666666,0.0003472222222222,0.0114583333333333,0.0,0.0020833333333333,47.928125,16.686805555555555,16.660416666666666,0.0465277777777777,0.0027777777777777,0.4885416666666666,0.0,0.0,0.0,0.0,0.0809027777777777,0.0
214,0180D00300000000,40.40228856,-79.88575255,42003485000,27155.0,0.3485,0.429054054054054,0.9307432432432432,0.0041881893061566,0.0,1.5835021174737618,0.5,0.4666666666666667,0.0,0.0333333333333333,4.552222222222222,"c(-79.88575255, 40.40228856)",10.025005763739868,41.69861847588982,34.77787433273626,13.49779204426552,41.42940748754145,0.2692109883483781,7.858903648003972,5.6388883962615495,9.813888888888888,40.82048611111111,2.100694444444444,34.04548611111111,13.213541666666666,0.0041666666666666,40.40228856,-79.88575255,40.55694444444444,0.2635416666666667,9.336458333333333,0.4774305555555556,0.0,0.0006944444444444,0.0,0.0,5.520138888888889,7.693402777777777,34.04548611111111,0.0020833333333333,0.0020833333333333,2.0996527777777776,0.0,0.0,0.0,0.0010416666666666,0.0010416666666666,0.0
215,0180G00232000000,40.40119576,-79.88826989,42003485000,27155.0,0.3485,0.429054054054054,0.9307432432432432,0.0041881893061566,0.0,1.5835021174737618,0.5,0.4666666666666667,0.0,0.0333333333333333,4.552222222222222,"c(-79.88826989, 40.40119576)",6.7802196553252605,47.99495376175845,34.25342572141886,7.740974924135944,46.55760932569073,1.4373444360677228,1.939316333218417,5.801658590917529,6.214236111111112,43.98854166666666,7.816319444444444,31.39409722222222,7.094791666666666,0.4920138888888889,40.40119576,-79.88826989,42.67118055555555,1.3173611111111112,5.692708333333334,0.5215277777777778,1.3663194444444444,1.5600694444444445,0.0,0.0343749999999999,5.317361111111111,1.7774305555555556,31.39409722222222,0.4326388888888889,0.059375,7.336111111111111,0.4784722222222222,0.0,0.0,0.0017361111111111,0.0392361111111111,0.0
216,0180D00323000000,40.40178008,-79.88621523,42003485000,27155.0,0.3485,0.429054054054054,0.9307432432432432,0.0041881893061566,0.0,1.5835021174737618,0.5,0.4666666666666667,0.0,0.0333333333333333,4.552222222222222,"c(-79.88621523, 40.40178008)",28.12908564911403,2.342902445130602,21.2064313332777,36.12965590141589,1.8741828701771956,0.4687195749534061,28.343277977134274,7.786377924281621,28.08923611111112,2.3395833333333336,0.0576388888888888,21.17638888888889,36.078472222222224,0.0607638888888888,40.40178008,-79.88621523,1.871527777777778,0.4680555555555555,28.08715277777778,0.0020833333333333,12.085763888888888,0.0628472222222222,0.0152777777777777,0.0107638888888888,7.775347222222222,28.303125,21.17638888888889,0.0597222222222222,0.0010416666666666,0.0569444444444444,0.0,0.0003472222222222,0.0,0.0003472222222222,0.0232638888888888,0.0
217,0151G00077000000,40.43892405,-80.10453225,42003459201,44849.0,0.4111,0.3927002365664075,0.6110172355525515,0.0346324029952348,0.00013366303548753594,2.095921871167696,0.5540540540540541,0.3673218673218673,0.0,0.0786240786240786,3.71343949044586,"c(-80.10453225, 40.43892405)",11.884773090555283,20.423239974980888,22.175967753144764,45.51532420599069,13.446382653415805,6.976857321565085,25.0,20.515324205990684,11.875694444444443,20.40763888888889,0.0427083333333333,22.15902777777778,45.480555555555554,0.0336805555555555,40.43892405,-80.10453225,13.43611111111111,6.971527777777778,11.779861111111112,0.0958333333333333,0.0,0.0006944444444444,0.0,0.0,20.499652777777776,24.98090277777778,22.15902777777778,0.0329861111111111,0.0006944444444444,0.0427083333333333,0.0,0.0,0.0,0.0,0.0,0.0
218,0152J00174000000,40.44600383,-80.11321698,42003459201,44849.0,0.4111,0.3927002365664075,0.6110172355525515,0.0346324029952348,0.00013366303548753594,2.095921871167696,0.5540540540540541,0.3673218673218673,0.0,0.0786240786240786,3.71343949044586,"c(-80.11321698, 40.44600383)",40.77904012766288,34.16782584749652,16.66678434999964,8.357752624926741,34.13110864760667,0.0367171998898483,8.015647175953058,0.3421054489736835,40.10590277777778,33.60381944444445,1.3753472222222225,16.391666666666666,8.219791666666667,0.0024305555555555,40.44600383,-80.11321698,33.567708333333336,0.0361111111111111,40.10590277777778,0.0,0.0003472222222222,0.0277777777777777,0.0,0.0,0.3364583333333333,7.883333333333334,16.391666666666666,0.0024305555555555,0.0,1.1409722222222225,0.2319444444444444,0.0020833333333333,0.2729166666666666,0.0003472222222222,0.0,0.0
219,0449G00107000000,40.46864565,-79.82310526,42003523501,33589.0,0.3499,0.2498519834221433,1.01894612196566,0.0105484289098466,-0.0,1.7714132602935484,0.5254237288135594,0.4279661016949153,0.0,0.0466101694915254,4.080876288659794,"c(-79.82310526, 40.46864565)",13.374818026732264,30.865793194981528,10.966690640233203,43.94111536149707,29.767873336182365,1.0979198587991674,9.23190777473186,34.7092075867652,13.366319444444445,30.846180555555552,0.059375,10.959722222222222,43.91319444444445,0.0010416666666666,40.46864565,-79.82310526,29.74895833333333,1.097222222222222,12.793055555555554,0.5732638888888889,0.0145833333333333,0.8319444444444445,0.0045138888888888,0.0,34.68715277777778,9.226041666666667,10.959722222222222,0.0010416666666666,0.0,0.059375,0.0,0.0,0.0,0.0,0.003125,0.0
220,0537N00337000000,40.4747368,-79.81404015,42003523501,33589.0,0.3499,0.2498519834221433,1.01894612196566,0.0105484289098466,-0.0,1.7714132602935484,0.5254237288135594,0.4279661016949153,0.0,0.0466101694915254,4.080876288659794,"c(-79.81404015, 40.4747368)",20.47475681576404,36.558986517963305,25.046411859186072,17.919844807086587,36.444608228283776,0.1143782896795321,8.064538558346836,9.855306248739756,20.449305555555554,36.51354166666667,0.1100694444444444,25.01527777777778,17.897569444444443,0.0142361111111111,40.4747368,-79.81404015,36.39930555555556,0.1142361111111111,20.449305555555554,0.0,0.0,0.0,0.0,0.0,9.843055555555557,8.05451388888889,25.01527777777778,0.0142361111111111,0.0,0.1100694444444444,0.0,0.0,0.0,0.0,0.0,0.0
221,0538P00102000000,40.46404264,-79.81021436,42003523501,33589.0,0.3499,0.2498519834221433,1.01894612196566,0.0105484289098466,-0.0,1.7714132602935484,0.5254237288135594,0.4279661016949153,0.0,0.0466101694915254,4.080876288659794,"c(-79.81021436, 40.46404264)",4.656310045413008,28.39720225292996,0.0,66.80055454599153,20.265250883416783,8.131951369513173,0.0726191179383119,66.72793542805321,4.653125,28.37777777777778,0.0090277777777777,0.0,66.75486111111111,0.059375,40.46404264,-79.81021436,20.25138888888889,8.126388888888888,4.653125,0.0,0.0,0.1458333333333333,0.0,0.0,66.68229166666667,0.0725694444444444,0.0,0.059375,0.0,0.0090277777777777,0.0,0.0,0.0,0.0,0.0,0.0
222,0368R00037000000,40.46368835,-79.84132033,42003523300,31758.0,0.3273,0.1253785584494245,1.0478497880072684,0.0111605157847932,-0.0,1.8577996095472007,0.4860557768924303,0.4382470119521912,0.0039840637450199,0.0717131474103585,3.905,"c(-79.84132033, 40.46368835)",12.012010967140332,22.680616832055232,5.677721952373662,59.51656901086972,21.325381692669552,1.3552351393856732,17.809773002463434,41.706796008406286,11.987152777777778,22.63368055555556,0.0,5.665972222222222,59.39340277777778,0.2069444444444444,40.46368835,-79.84132033,21.28125,1.3524305555555556,11.987152777777778,0.0,0.1128472222222222,0.0,0.0,0.0,41.62048611111111,17.772916666666667,5.665972222222222,0.2069444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0448E00273000000,40.47939741,-79.83238932,42003523300,31758.0,0.3273,0.1253785584494245,1.0478497880072684,0.0111605157847932,-0.0,1.8577996095472007,0.4860557768924303,0.4382470119521912,0.0039840637450199,0.0717131474103585,3.905,"c(-79.83238932, 40.47939741)",6.843380751262493,35.963732638524085,8.875627744741651,48.29694690172512,32.071189930869274,3.8925427076548087,14.08564644575655,34.21130045596856,6.785069444444444,35.657291666666666,0.8451388888888889,8.799999999999999,47.88541666666667,0.0048611111111111,40.47939741,-79.83238932,31.797916666666666,3.859375,6.785069444444444,0.0,0.0104166666666666,0.0097222222222222,0.0,0.0,33.91979166666667,13.965625,8.799999999999999,0.0048611111111111,0.0,0.8451388888888889,0.0,0.0,0.0,0.0,0.0020833333333333,0.0
224,0449F00078000000,40.46824447,-79.82803285,42003523300,31758.0,0.3273,0.1253785584494245,1.0478497880072684,0.0111605157847932,-0.0,1.8577996095472007,0.4860557768924303,0.4382470119521912,0.0039840637450199,0.0717131474103585,3.905,"c(-79.82803285, 40.46824447)",14.309645797492085,34.37070610866627,2.214283294245197,49.10197674287284,34.187751045591945,0.1829550630743226,4.529831839451284,44.57214490342156,13.198611111111113,31.70208333333333,7.759374999999999,2.042361111111111,45.28958333333333,0.0048611111111111,40.46824447,-79.82803285,31.53333333333333,0.16875,13.198611111111113,0.0,0.0,0.003125,0.0,0.0,41.11145833333333,4.178125,2.042361111111111,0.0048611111111111,0.0,7.303819444444444,0.4211805555555555,0.0,0.0,0.0343749999999999,0.0,0.0
225,0743P00134010B00,40.43375039,-79.77716947,42003521302,33922.0,0.3487,0.533532041728763,0.5961251862891207,0.0124358974358974,0.0003784653231147696,1.9161606037379872,0.5412371134020618,0.4123711340206185,0.0,0.0463917525773195,3.9219444444444447,"c(-79.77716947, 40.43375039)",11.176110661144458,41.692809925832144,21.97377775105487,25.157301661968543,38.82866409419355,2.86414583163859,2.996070553199617,22.16123110876893,10.971875,40.93090277777778,1.2409722222222224,21.572222222222223,24.697569444444444,0.0,40.43375039,-79.77716947,38.11909722222222,2.8118055555555554,10.971875,0.0,0.0,0.0,0.0,0.0,21.75625,2.9413194444444444,21.572222222222223,0.0,0.0,1.2364583333333334,0.0045138888888888,0.0,0.5864583333333334,0.0,0.0,0.0
226,0642K00275000000,40.39772401,-79.79344386,42003521302,33922.0,0.3487,0.533532041728763,0.5961251862891207,0.0124358974358974,0.0003784653231147696,1.9161606037379872,0.5412371134020618,0.4123711340206185,0.0,0.0463917525773195,3.9219444444444447,"c(-79.79344386, 40.39772401)",0.415316713719689,44.364228590874845,4.028155417348154,51.19229927805733,42.32549579300838,2.0387327978664667,2.2456966451715963,48.94660263288573,0.4152777777777778,44.36006944444445,0.009375,4.027777777777778,51.18750000000001,0.0,40.39772401,-79.79344386,42.32152777777778,2.0385416666666667,0.403125,0.0121527777777777,0.0,0.0,0.0,0.0,48.942013888888894,2.245486111111111,4.027777777777778,0.0,0.0,0.009375,0.0,0.0,0.0,0.0,0.0,0.0
227,0744H00101000000,40.4310645,-79.7688152,42003521302,33922.0,0.3487,0.533532041728763,0.5961251862891207,0.0124358974358974,0.0003784653231147696,1.9161606037379872,0.5412371134020618,0.4123711340206185,0.0,0.0463917525773195,3.9219444444444447,"c(-79.7688152, 40.4310645)",3.7395953264623936,36.57888420854914,6.552552949483637,53.0809660128491,36.49609900831679,0.082785200232355,2.840436744106772,50.24052926874234,3.732986111111111,36.51423611111111,0.075,6.540972222222222,52.98715277777778,0.0017361111111111,40.4310645,-79.7688152,36.43159722222222,0.0826388888888888,3.404513888888889,0.3284722222222222,0.0329861111111111,0.0006944444444444,0.0,0.0142361111111111,50.15173611111111,2.8354166666666667,6.540972222222222,0.0017361111111111,0.0,0.0413194444444444,0.0253472222222222,0.0083333333333333,0.0972222222222222,0.0,0.0027777777777777,0.0
228,0639M00195000000,40.42801582,-79.78445102,42003521302,33922.0,0.3487,0.533532041728763,0.5961251862891207,0.0124358974358974,0.0003784653231147696,1.9161606037379872,0.5412371134020618,0.4123711340206185,0.0,0.0463917525773195,3.9219444444444447,"c(-79.78445102, 40.42801582)",16.729740675054813,23.313759443645356,21.340543786395568,37.98684522895167,19.115264841011605,4.198494602633747,10.478780600203889,27.508064628747785,16.63888888888889,23.187152777777776,0.5239583333333333,21.224652777777777,37.78055555555555,0.0190972222222222,40.42801582,-79.78445102,19.011458333333334,4.175694444444444,5.435763888888888,11.203125,0.4378472222222222,0.1878472222222222,0.0,0.0,27.358680555555555,10.421875,21.224652777777777,0.0190972222222222,0.0,0.4829861111111111,0.0409722222222222,0.0,0.0,0.0,0.0,0.0
229,0545D00358000000,40.4032203,-79.8034441,42003521302,33922.0,0.3487,0.533532041728763,0.5961251862891207,0.0124358974358974,0.0003784653231147696,1.9161606037379872,0.5412371134020618,0.4123711340206185,0.0,0.0463917525773195,3.9219444444444447,"c(-79.8034441, 40.4032203)",8.559514675195228,41.52151620976242,35.245925150409114,14.668382896029492,41.158311402407975,0.3632048073544491,5.508307458426855,9.160075437602634,8.28923611111111,40.21041666666666,2.899305555555556,34.13298611111112,14.205208333333337,0.0,40.4032203,-79.8034441,39.85868055555555,0.3517361111111111,8.287152777777777,0.0020833333333333,0.0,0.0041666666666666,0.0003472222222222,0.0,8.870833333333334,5.3343750000000005,34.13298611111112,0.0,0.0,2.899305555555556,0.0,0.0,0.0,0.0,0.2583333333333333,0.0
230,0640C00313000000,40.42321851,-79.79037035,42003521302,33922.0,0.3487,0.533532041728763,0.5961251862891207,0.0124358974358974,0.0003784653231147696,1.9161606037379872,0.5412371134020618,0.4123711340206185,0.0,0.0463917525773195,3.9219444444444447,"c(-79.79037035, 40.42321851)",10.191220150110253,29.73024672894596,29.154986401040617,30.080480797991115,27.94186184013745,1.788384888808509,1.2336447297945896,28.84683606819652,10.174305555555556,29.68090277777777,0.1659722222222222,29.106597222222224,30.03055555555556,0.0,40.42321851,-79.79037035,27.89548611111111,1.7854166666666669,10.149305555555555,0.025,0.0003472222222222,0.8326388888888888,0.003125,0.0055555555555555,28.79895833333333,1.2315972222222222,29.106597222222224,0.0,0.0,0.1659722222222222,0.0,0.0,0.0,0.0,0.0,0.0
231,0296L00004000000,40.45731361,-79.85744519,42003561400,30792.0,0.4436,0.6552529182879377,0.535408560311284,0.0100067084078711,6.442468754026543e-05,2.435697583787997,0.6368715083798883,0.2960893854748603,0.0,0.0670391061452514,3.9642666666666666,"c(-79.85744519, 40.45731361)",4.03355270930483,42.669205590264994,0.2178702230129332,53.003273265551485,38.73364235925307,3.935563231011933,6.141716414280055,46.86155685127143,4.030555555555555,42.6375,0.071875,0.2177083333333333,52.96388888888889,0.0,40.45731361,-79.85744519,38.70486111111112,3.932638888888889,4.030555555555555,0.0,0.0013888888888888,0.0420138888888888,0.0,0.0326388888888888,46.82673611111111,6.137152777777778,0.2177083333333333,0.0,0.0,0.071875,0.0,0.0,0.0,0.0,0.0024305555555555,0.0
232,0296E00030000000,40.45769438,-79.86209355,42003561400,30792.0,0.4436,0.6552529182879377,0.535408560311284,0.0100067084078711,6.442468754026543e-05,2.435697583787997,0.6368715083798883,0.2960893854748603,0.0,0.0670391061452514,3.9642666666666666,"c(-79.86209355, 40.45769438)",10.32887832474997,33.63218726326252,4.83309355518025,50.75165238422885,33.41082685237311,0.2213604108894031,15.457003259592865,35.29464912463599,10.320486111111112,33.60486111111111,0.08125,4.829166666666667,50.71041666666667,0.0,40.45769438,-79.86209355,33.38368055555556,0.2211805555555555,10.183680555555556,0.1368055555555555,0.4538194444444444,0.0,0.0,0.0,35.265972222222224,15.444444444444445,4.829166666666667,0.0,0.0,0.0802083333333333,0.0010416666666666,0.0,0.0,0.0,0.0,0.0
233,0297E00282000000,40.44979291,-79.86206048,42003561400,30792.0,0.4436,0.6552529182879377,0.535408560311284,0.0100067084078711,6.442468754026543e-05,2.435697583787997,0.6368715083798883,0.2960893854748603,0.0,0.0670391061452514,3.9642666666666666,"c(-79.86206048, 40.44979291)",3.376388888888889,0.0006944444444444,0.0125,96.10347222222222,0.0,0.0006944444444444,0.0,96.10347222222222,3.376388888888889,0.0006944444444444,0.0,0.0125,96.10347222222222,0.0,40.44979291,-79.86206048,0.0,0.0006944444444444,3.376388888888889,0.0,0.5069444444444444,0.0,0.0,0.0,96.10347222222222,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0176L00156000000,40.43586372,-79.89064969,42003560500,51954.0,0.3902,0.6166666666666667,0.5133333333333333,0.0268731268731268,0.0,1.790045039842938,0.5799256505576208,0.3568773234200743,0.0,0.0631970260223048,3.720172413793104,"c(-79.89064969, 40.43586372)",27.940859552983195,34.50872791084293,18.16506064897482,19.300304784188167,31.86918908934179,2.639538821501139,7.240163783018287,12.060141001169878,25.210416666666667,31.136458333333334,9.7625,16.38993055555556,17.414236111111112,0.0097222222222222,40.43586372,-79.89064969,28.75486111111111,2.381597222222222,24.913541666666667,0.296875,0.0388888888888888,0.0,0.0,0.0378472222222222,10.881597222222222,6.532638888888889,16.38993055555556,0.0097222222222222,0.0,9.761111111111113,0.0013888888888888,0.0,0.0,0.0,0.0,0.0
235,0176G00193000000,40.43933532,-79.88954529,42003560500,51954.0,0.3902,0.6166666666666667,0.5133333333333333,0.0268731268731268,0.0,1.790045039842938,0.5799256505576208,0.3568773234200743,0.0,0.0631970260223048,3.720172413793104,"c(-79.88954529, 40.43933532)",69.71581693815669,11.83837529088217,2.599605105422749,10.973485649813131,3.848811790423807,7.989563500458361,1.683238135533461,9.29024751427967,68.65555555555555,11.658333333333337,0.9951388888888888,2.5600694444444443,10.806597222222225,0.0298611111111111,40.43933532,-79.88954529,3.790277777777778,7.868055555555556,62.24756944444444,6.407986111111111,4.41875,0.3798611111111111,0.0,0.0,9.148958333333333,1.657638888888889,2.5600694444444443,0.0295138888888888,0.0003472222222222,0.9715277777777778,0.0,0.0,0.0,0.0236111111111111,0.4958333333333333,0.0
236,0308K00007000000,40.3485663,-79.87457019,42003552200,24455.0,0.4653,0.3502024291497975,1.2004048582995952,0.0012971851083149,-0.0,1.2880801472091596,0.5,0.5,0.0,0.0,5.123333333333333,"c(-79.87457019, 40.3485663)",10.14697845450038,41.54122888609803,10.461130876333248,37.24190098407884,36.67114249418202,4.870086391916005,6.779250015381886,30.462650968696952,9.734722222222222,39.85347222222222,4.022916666666666,10.036111111111111,35.72881944444445,0.0399305555555555,40.3485663,-79.87457019,35.18125,4.672222222222223,9.087152777777778,0.6475694444444444,0.5829861111111111,0.0010416666666666,0.0,0.0,29.225,6.503819444444445,10.036111111111111,0.0399305555555555,0.0,4.022222222222222,0.0,0.0,0.0,0.0006944444444444,0.0,0.0
237,0308R00113000000,40.34795156,-79.8718645,42003552200,24455.0,0.4653,0.3502024291497975,1.2004048582995952,0.0012971851083149,-0.0,1.2880801472091596,0.5,0.5,0.0,0.0,5.123333333333333,"c(-79.8718645, 40.34795156)",55.44810673558212,16.89991628718013,3.628829166796925,22.841442361465703,12.692739215461517,4.207177071718614,1.9570042620593355,20.88443809940637,55.42673611111111,16.89340277777778,0.0170138888888888,3.6274305555555553,22.83263888888889,0.0215277777777777,40.34795156,-79.8718645,12.687847222222222,4.205555555555556,55.42673611111111,0.0,1.18125,0.0,0.0,0.0,20.87638888888889,1.95625,3.6274305555555553,0.0215277777777777,0.0,0.0170138888888888,0.0,0.0,0.0,0.0,0.0,0.0
238,0460J00011000000,40.36027168,-79.83253476,42003551900,12293.0,0.4675,0.8578034682080925,0.423121387283237,0.0004203446826397646,0.00015415446277169725,3.335231432522574,0.0,1.0,0.0,0.0,,"c(-79.83253476, 40.36027168)",8.23545346567664,27.87961297223708,12.044259528092857,49.88678118206003,20.128638804187013,7.750974168050067,19.782731004591263,30.104050177468768,8.233680555555557,27.87361111111111,0.0204861111111111,12.041666666666668,49.876041666666666,0.0010416666666666,40.36027168,-79.83253476,20.124305555555555,7.749305555555555,8.043402777777779,0.1902777777777777,0.4364583333333333,1.3628472222222223,0.0,0.1541666666666666,30.09756944444445,19.77847222222222,12.041666666666668,0.0010416666666666,0.0,0.0152777777777777,0.0048611111111111,0.0003472222222222,0.0,0.0,0.0,0.0
239,0554G00112000000,40.32318969,-79.82416014,42003551300,32258.0,0.3623,0.2773972602739726,1.0128424657534247,0.0072176344365693,-0.0,1.922003844007688,0.5495495495495496,0.4054054054054054,0.009009009009009,0.036036036036036,4.059431818181818,"c(-79.82416014, 40.32318969)",0.0107638888888888,15.790625,0.0,84.1986111111111,15.790625,0.0,0.0,84.1986111111111,0.0107638888888888,15.790625,0.0,0.0,84.1986111111111,0.0,40.32318969,-79.82416014,15.790625,0.0,0.0107638888888888,0.0,0.0,0.0,0.0,0.0,84.1986111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0462J00113000000,40.34002021,-79.83250327,42003551300,32258.0,0.3623,0.2773972602739726,1.0128424657534247,0.0072176344365693,-0.0,1.922003844007688,0.5495495495495496,0.4054054054054054,0.009009009009009,0.036036036036036,4.059431818181818,"c(-79.83250327, 40.34002021)",43.673387995448735,12.434653747952126,33.09990498645177,9.342998909103704,10.399487005040015,2.0351667429121068,6.611457148107744,2.7315417609959605,38.78333333333334,11.042361111111113,11.173958333333331,29.39375,8.296875,0.0229166666666666,40.34002021,-79.83250327,9.235069444444443,1.8072916666666667,37.79236111111111,0.9909722222222224,1.1534722222222222,0.1333333333333333,0.0,0.0,2.4256944444444444,5.871180555555556,29.39375,0.0229166666666666,0.0,11.173958333333331,0.0,0.0,0.0,0.0,0.0,0.0
241,0463B00118000000,40.33437307,-79.82604222,42003551300,32258.0,0.3623,0.2773972602739726,1.0128424657534247,0.0072176344365693,-0.0,1.922003844007688,0.5495495495495496,0.4054054054054054,0.009009009009009,0.036036036036036,4.059431818181818,"c(-79.82604222, 40.33437307)",9.911936391165131,6.600077181686386,6.277096160732601,76.78917231332984,6.448495130948119,0.151582050738267,42.96308142667914,33.826090886650704,9.899305555555555,6.591666666666667,0.1003472222222222,6.269097222222222,76.69131944444445,0.0270833333333333,40.33437307,-79.82604222,6.440277777777778,0.1513888888888888,9.885416666666668,0.0138888888888888,0.4138888888888889,0.0,0.0,0.0072916666666666,33.782986111111114,42.90833333333333,6.269097222222222,0.0270833333333333,0.0,0.1,0.0003472222222222,0.0,0.0,0.0,0.0,0.0
242,0381H00278000000,40.34200606,-79.83408115,42003551300,32258.0,0.3623,0.2773972602739726,1.0128424657534247,0.0072176344365693,-0.0,1.922003844007688,0.5495495495495496,0.4054054054054054,0.009009009009009,0.036036036036036,4.059431818181818,"c(-79.83408115, 40.34200606)",15.652258627948324,18.291006892616444,29.158446673555805,36.85236022532349,11.456495795190827,6.8345110974256205,6.8696526552752335,29.98270757004825,15.620138888888889,18.25347222222222,0.0135416666666666,29.09861111111111,36.77673611111111,0.0506944444444444,40.34200606,-79.83408115,11.432986111111113,6.820486111111111,15.608333333333333,0.0118055555555555,0.0069444444444444,0.0204861111111111,0.0,0.0184027777777777,29.921180555555555,6.855555555555555,29.09861111111111,0.0506944444444444,0.0,0.0135416666666666,0.0,0.0,0.0,0.0,0.1409722222222222,0.0
243,1239R00232000000,40.47421288,-79.70688657,42003526302,43162.0,0.3177,0.3276022304832713,0.8819702602230484,0.0152792413066385,0.0009085402786190188,1.7376395903804271,0.4986737400530504,0.3925729442970822,0.0,0.1087533156498673,3.8991616766467065,"c(-79.70688657, 40.47421288)",9.531917863186726,50.94855109126119,32.07383241159126,7.108288700081997,47.95547724140337,2.9930738498578133,0.5369947137947277,6.571293986287269,9.485416666666666,50.7,0.4864583333333333,31.91736111111111,7.073611111111111,0.0,40.47421288,-79.70688657,47.72152777777778,2.9784722222222224,8.072569444444444,1.4128472222222224,0.3211805555555555,0.0145833333333333,0.0,0.0,6.539236111111111,0.534375,31.91736111111111,0.0,0.0,0.2114583333333333,0.2749999999999999,0.0,0.0013888888888888,0.0,0.0,0.0
244,1242C00373000000,40.45199599,-79.70804206,42003526302,43162.0,0.3177,0.3276022304832713,0.8819702602230484,0.0152792413066385,0.0009085402786190188,1.7376395903804271,0.4986737400530504,0.3925729442970822,0.0,0.1087533156498673,3.8991616766467065,"c(-79.70804206, 40.45199599)",10.414890994259146,41.09921459514669,13.50368048462649,34.53879477335963,40.3881238333392,0.7110907618074878,6.971084422216743,27.56771035114289,10.267708333333331,40.51840277777778,1.285763888888889,13.31284722222222,34.050694444444446,0.0062499999999999,40.45199599,-79.70804206,39.81736111111111,0.7010416666666667,10.267708333333331,0.0,0.00625,0.309375,0.0,0.1215277777777777,27.178125,6.872569444444444,13.31284722222222,0.0059027777777777,0.0003472222222222,1.1958333333333333,0.0,0.0,0.0,0.0899305555555555,0.1211805555555555,0.0
245,1240J00081000000,40.46724691,-79.71387554,42003526302,43162.0,0.3177,0.3276022304832713,0.8819702602230484,0.0152792413066385,0.0009085402786190188,1.7376395903804271,0.4986737400530504,0.3925729442970822,0.0,0.1087533156498673,3.8991616766467065,"c(-79.71387554, 40.46724691)",12.715526079354603,32.96575069247947,26.38691614567606,27.87514119870712,32.93182572258322,0.0339249698962492,9.452764139442811,18.422377059264317,11.843055555555557,30.703819444444445,6.7645833333333325,24.57638888888889,25.9625,0.096875,40.46724691,-79.71387554,30.672222222222224,0.0315972222222222,11.843055555555557,0.0,0.0253472222222222,0.0041666666666666,0.0,0.0232638888888888,17.158333333333335,8.804166666666667,24.57638888888889,0.096875,0.0,6.71111111111111,0.0510416666666666,0.0024305555555555,0.0,0.0,0.0,0.0
