PARID,f_drivable,f_walkable,f_diverse,f_biketodest,f_biketojob,f_amendities,f_dense,f_built_nature
0141S00336000000,-0.022254336257502106,-0.04901065230744362,0.7229880891758828,1.4611143422138022,1.051124071998234,0.2157348447585226,2.5184108903660474,1.2391960432634095
0141P00181000000,-0.11086915912672751,0.3619787409580568,0.7886118913959619,1.662589220384045,1.0665605956364115,0.49545488153844774,2.1765299186248614,1.0751337189616175
0825B00080000000,-0.4065628094806308,-0.3387901969383144,0.9632948501885995,-0.9097912013070454,0.08093125445792355,-0.2858776488855531,0.24662159902129596,1.4728632614221149
0559N00137000000,-0.720848043900754,-0.28578251826674217,0.4462030490009264,-0.8428173213881439,-0.599083929493969,-0.4224422928367702,-0.7356391612521203,-0.4960864235280278
0824E00336000000,-0.6860782956096021,-0.2371874756025076,0.9396362336788641,-0.9273568455165612,-0.593177631814554,-0.7112344684643268,-0.24385983521140903,0.8655147164105453
0371P00122000000,-0.36171831284030675,-0.24839735935248242,0.3720450513017137,-0.6746613511560385,-0.5181333236968676,-0.42201010844465786,0.4726921302471611,0.8151228828796879
0224D00050000000,-0.5568332020796919,-0.20689530216509006,1.3054129752083647,-0.6169739527542182,-0.6401449842621529,-0.7240208806439512,-1.0692931666543455,1.061077114669284
0318P00096000000,-0.5569004517860944,-0.5795541870729687,0.7835307759907523,-0.3085262466749764,1.1331791110455556,1.3398557022424575,2.9523752413134554,1.5775098611830314
0884E00014000000,-0.8267517898309766,-0.24437858933248577,1.0004989702292797,-0.7571011092650927,-0.5188694496014185,-0.836366869816864,-0.687345813360476,0.288155900125997
0142K00074000000,-0.22996406672643824,-0.3314639383537368,1.1317851467452411,0.8416344203089561,0.9128707461578284,-0.39533195786110703,2.0217604837466068,1.2667983068984676
0177G00025000000,0.9264935763351535,0.7858118370721335,0.18340495006505364,0.8419243828666777,-0.07125178788239701,1.8306537166275363,1.2943188211327474,-0.5150776725208671
0308R00113000000,-0.36810421918221214,0.175128402026101,-1.230444028977221,0.0015142020812992543,-0.34537890452451087,-0.21497984334218126,-0.17776198344341548,-1.7000089422943714
0391L00122000000,-0.41379659568249233,-0.35818009036130877,0.8855113148455442,-0.5435731669234156,-0.29378421993055603,-0.24704766251858243,0.6947787485853175,0.9028310017833004
0178A00180000000,-0.17644806223676987,-0.1378465876175338,-0.0891364934882111,-0.12958004628586084,-0.0289730862773464,0.23633973415651696,0.7467644382659208,-1.1706124678903032
0249L00331000000,-0.2525305948545006,0.36652218072196896,0.5744193742728,0.08778836804491147,-0.00529209345822726,1.6340313821401589,1.022188903916387,-0.31897277623027454
0320A00066000000,-0.5776350724643621,0.0025892341133177143,1.065205667481166,-0.6605986674777163,-0.52549088085107,-0.32694761802920896,0.04384335569603113,0.6311185805554462
0236G00104000000,0.11109150340466589,-0.20724861543699066,-1.6200715511935906,0.06312497194840075,-0.5378740035193986,-0.3564564513840831,0.5808319018675434,-0.6068097441892363
0279K00069000000,-0.67884008750953,-0.3902070552560904,0.6886436715273604,-0.17968072040230082,-0.026971849995676048,-0.33902342951723635,1.0174125099085953,-0.04452821917935265
0070M00223000000,-0.30578652824421143,-0.26384344021956263,-0.15225788132430151,0.029652916992789553,-0.3964546754937692,0.022392218276206605,0.22900060919903661,-0.20885783981496522
0661J00311000000,-0.740067974938555,-0.29215856728375955,1.0376402193876502,-0.8554231538790202,-0.5507598690211579,-0.7230329388941824,-0.7232719697556852,0.0763335597592798
0194D00194000000,-0.06979167232800296,-0.365929172506264,1.0503952626375306,0.20171756256332696,0.32224146461022257,-0.7580770692256105,1.2859925651139563,0.8181493131939944
0669F00224000000,-0.3620423885330285,-0.17085214437870958,1.130683711228763,-0.6726115600391057,-0.5986556895260178,-0.7082395574827203,0.25618117371087357,0.874797167800324
0178E00170000000,-0.02100362634024775,-0.10356297526433168,-0.5623181180468824,-0.20097035505163308,-0.21059286117413942,0.10452632193674047,0.5507544432477925,0.16307406025141397
0834C00121000000,-0.685922856135906,-0.19164378949560848,0.8596401055131898,-0.138782532634944,-0.5791192167596877,-0.40858312002783215,-1.1289683050666486,0.38830215868187223
0279K00125000000,-0.691131336063186,-0.3929454692534032,0.664034231214763,-0.19483374454544963,-0.025783005798142765,-0.36677640918388205,1.010094401727482,0.5640560701568069
0235E00114000000,0.12631534349487228,-0.11594130337648254,-1.084844775067589,0.591962065234434,0.07375272671423137,0.06139299243502044,1.2180309180244442,-0.7682468078856927
0194G00144000000,-0.21510736950764062,-0.21706629663308474,1.06639860990694,-0.25050696646062187,0.07848178044471972,-0.8718847791304343,1.0574912521269775,0.5295359035532099
0668J00107000000,-0.6712231299938742,-0.24513237164147578,1.2271119523550131,-0.8002160125200665,-0.4453775512336678,-0.7807152044854798,-0.12583619511512742,0.3014360385132805
0700F00004000000,-0.8458220638256321,-0.18058093882268586,1.2645665755151059,-0.8803983210083699,-0.4890310288789417,-0.5728808824674653,-0.6547333600862938,0.20967021899455693
0668H00345000000,-0.3822418101474163,-0.08755063874608893,0.8830996849974296,-0.8101683076235593,-0.6064389253533191,-0.5764139748447998,0.3405272817011682,0.8604754768464243
0235F00125000000,-0.36176841370462415,-0.3624315405824742,-0.4253684082192572,0.6146240814103515,0.3369523307504998,-0.3673344246714263,0.834667711625254,0.4855574689048342
0569L00223000000,-0.234697233793141,-0.08395609422811237,0.8237798070411381,-0.8185789549669141,-0.5632956454952693,-0.5932143330673928,0.822827954031535,0.6205763547565102
0191B00204000000,-0.5131943423701149,-0.5541392809081802,0.7492634250319983,0.858681618958608,1.0645525825456976,-0.2364319928527604,1.5285183818984434,1.7454537478166754
0396P00032000000,-0.4414414119784275,-0.24907025554150475,0.7176191862031459,0.055474912467723056,-0.5199125179382821,-0.7885699058675313,-0.3618215984088305,0.9234027410553811
0177D00033000000,0.34890243854210456,0.1485825978393508,0.030969567730695167,1.3005385822457776,0.6210184406825855,0.6260856220235261,0.9193557789491097,0.926339629783486
0392H00064000000,0.05118104463557623,-0.2940900467925365,0.7750887731954567,-0.5243135345365482,0.04712427551385058,1.287877484034675,2.0519053593225807,0.6862672154908583
0235J00298000000,0.06137720389439082,0.004999396976106949,-1.2924362185040825,0.22329695710074327,-0.36413094361674503,-0.0359128924011794,0.7541106522324963,1.0053599592647124
0177N00228000000,-0.2509703040825922,-0.13603605680117486,0.24328892543076425,-0.2514701832462225,-0.010685551536499078,0.21285082082575507,0.7257758875375386,-0.009200539411377301
0153C00129000000,-0.7407303865772994,-0.2899296351615041,0.7476506267890632,-0.8386144468390786,-0.5432598797185868,-0.4651493792499528,-0.4980928362849514,0.8658245244429905
0568F00230000000,-0.40965186347937876,-0.13680779041219066,1.0355190872925644,-0.9222843535771692,-0.4926086989922723,-0.5661611888144178,0.3354064638469742,1.0489741297133337
0118C00069000000,0.45056465776989385,-0.20411760311756008,0.12144636072358696,-0.29236408966424093,-0.5584333232059877,0.061375550966280584,-0.3818389430923084,-1.3079605396601668
0177P00069000000,0.5046410236896202,0.5958935390965474,-0.46909913012196236,0.2272110851415104,-0.2743412648061448,1.9307177766384294,1.0272842447438542,-1.2650038185277737
0353C00065000000,-0.7306870460376624,-0.2396522121448984,0.9068209315017317,-0.74876743967862,-0.5069550451090631,-0.7702553727302442,0.1854974999578894,0.22566037795382823
0522P00013000000,-0.7415728006778434,-0.2672060535542104,0.8835456808424238,-0.31616174618058496,-0.4532356178123154,-0.6973263351977556,-0.5209957773487885,0.06529876649052592
0628D00209000000,-0.4399572635017228,-0.06414125019106066,0.15221595975540805,-0.10218449951754945,-0.4569340951288565,-0.35771637098646053,-0.9481705174453043,-0.9839328624393517
0732N00217000000,-0.39311148163757764,-0.03432364629809585,0.27963886530810445,0.2191241665470167,-0.48879035475504734,-0.2891572348913664,-0.940587474673232,-0.11137719572404127
0434J00216000000,-0.5365836208359428,-0.24819573004374237,0.6801070518026073,-0.3639789492993723,-0.46111216463755117,-0.4535553340246832,-0.44629933086733825,0.1740368986107528
0432R00056000000,-0.7401937381331899,-0.24125202690272757,0.919120746887428,-0.7601007210173546,-0.5040654430262759,-0.7662938144146385,0.15369369187847315,0.3905328389905582
0732N00099000000,-0.4727953546374047,0.10069283922329092,0.09584725864349024,0.13671096588688028,-0.5539325435341405,-0.018396370485046255,-1.0118717597771558,-0.743070593770593
0234B00195000000,-0.3245057641112926,-0.3399630997141419,-0.014675325959825708,1.0101865734002704,0.8994101021997256,-0.30689966323156753,1.2033789473694796,1.0560871779339949
0177N00222000000,-0.232067256982883,-0.11385891225532942,-0.07550009342737131,-0.2506094657654105,-0.023184576922574678,0.2841726940338227,0.8637688343603097,-0.8058869321725746
1009B00193000000,-0.700616548116464,-0.19397036090197178,0.3005459566732029,-0.7561097668153022,-0.5098862644237805,-0.5164919272240404,-1.0426174865984543,0.8966150544292553
0110J00094000000,-0.7080678349324218,0.33326633492153424,0.6052601273772535,-0.46978215818717173,-0.6571424291610861,0.018705401491975367,-0.36266852437987823,-0.16877529678489608
0520C00289000000,-0.7518487497372138,-0.2964899853178339,0.8970307678804127,-0.6358050350036234,-0.3752559815932644,-0.48329647079676097,-0.2824767724403408,-0.1528909292903309
0237C00188000000,0.2585254457587312,0.13054274622744863,-2.6326706245317557,0.2670179340776774,-0.8203891963268093,0.06882752684952528,-0.263244788895935,-0.7945309201184881
0110A00106000000,-0.8120621558255886,-0.27320516558739233,0.6943465578969406,-0.7412646844587993,-0.36870003906403553,-0.6476789581284732,-0.4018461491743253,0.03036617989517118
0181S00299000000,-0.6210571743388817,-0.24254187852846906,0.23286743684971592,0.3648232551578333,-0.1798075382658763,-0.5554327354244063,-0.15921827025155671,-0.49128490101906797
0237H00350000000,0.3000685157364166,0.15526199324503687,-3.425990987738785,0.15543183455694548,-0.932192497079668,0.22489930347541195,-0.1721688764326883,-2.0966952698754286
0110M00063000000,-0.6569247605321931,-0.14880852396366334,0.40420876523496657,-0.4335420578598231,-0.2892531870866515,-0.4092224295409925,-0.6001244475311035,0.5684164726165566
0221S00164000000,-0.03997400221146616,-0.004917698659634406,0.0715898850298759,-0.41375931003022953,-0.4918330785858075,-0.3048197323342937,-0.36144030203096367,-0.023789263134983293
0615S00076000000,-0.7291263450425203,-0.2540095210950385,0.8609693483125921,-0.7526076072273519,-0.437339445001412,-0.5540510111505353,-0.16178042571361714,0.20476058720246604
0140K00116000000,-0.4273998729049463,-0.554040064898306,0.9708256897207389,0.7479419916205412,1.0061178962729866,-0.28648174538681986,2.6137784972280835,0.9098153374058021
0295R00092000000,-0.08526544070346868,-0.1354354153190123,-0.6953777898433617,-0.4314769467269885,-0.7015565002510097,-0.20927051917324993,0.7542708624909017,0.8669240664146859
0307H00289000000,-0.3551316687251102,-0.21669911882252632,-0.910142442571064,0.6157329183622982,0.08593584596692719,0.1687521015128756,0.049224339297515685,0.4051462759677088
0395J00298000000,-0.7117872232163354,-0.2224225783862266,1.086269064503157,-0.4390608986260176,-0.3601508539293526,-0.9414650738495052,-0.42033654093740064,1.0256970651563952
0569D00024000000,-0.3369415797324788,-0.19798848708146835,0.9006487957994983,-0.6451744773897802,-0.42549428765763786,-0.647871571085558,0.35761338225238876,0.8412551439322264
0448H00073000000,-0.6576300926670173,-0.11966214259791667,0.0802498909268064,-0.6901640962171445,-0.5642742755688878,-0.5752256258832597,-0.08653650015255156,0.747970521475307
0177D00016000000,0.6969439103605835,0.13533535161155952,-0.1840441236917419,1.3531498287848471,0.3744973361967834,0.6990608779023388,0.8959966296385333,-0.0517472278946811
0234A00085000000,-0.36526427677181894,-0.37184638539127557,0.10492763824596162,1.127093950116777,0.9106042689207854,-0.33296549631999106,1.1047835289840728,1.1950348801530886
0319G00350000000,-0.572823177526879,-0.24803052776535284,0.684759880456341,-0.1676020473638959,1.175800514898484,2.912285110504712,2.100106948112773,0.7836332932476514
0443R00387000000,-0.5304328437711163,-0.39302638605220086,0.9698417937288332,-0.31583292701740123,0.0623143702700501,-0.4696404776278103,-0.293588203791217,0.5351322983515838
0395S00234000000,-0.3593892898302275,-0.23982806623028904,1.211760840296859,0.052506593103618764,0.18013021218483108,-0.19417946452821588,1.6237425932132583,1.630872128369837
0772F00272000000,-0.6248671974528084,-0.21345312978463546,0.8600285148828682,-0.7691551841115443,-0.4399464079238303,-0.5643685790582,-0.2750698060594442,0.4066183421896998
0569N00192000000,-0.41825290710174046,-0.1508891465503312,1.0195581254172117,-0.775362434735667,-0.5808080526206775,-0.686309582914273,0.33522760241600796,0.7681165248944539
0308S00206000000,-0.1539001633214025,1.5952007848222298,-1.5986397983658776,1.1340451406693746,-0.859552744582587,1.2787745835488185,-0.8889448359015834,-1.1871223621339797
0477J00150000000,-0.38955208092528304,-0.4444843195797345,1.0675938871893769,-0.4581643521272348,0.12626344864443978,-0.30707168980471117,1.8972236095812798,1.4481143386274737
0569D00008000000,-0.33192425272877824,-0.18810090818085282,0.9087903261568634,-0.5903673940263197,-0.4390907523219092,-0.6379674277177763,0.31194772447058755,0.3714115632338962
0478S00085000000,-0.33194726269668245,-0.014689456723103749,0.8913913433411242,-0.4937164122598412,-0.5088584457486091,-0.4301949965988971,0.3946166723235584,0.49875720554519676
0110K00133000000,-0.7101713201624268,-0.19320345414082277,0.5808737024036817,-0.6174091427968657,-0.36061911087145687,-0.6398144509467253,-0.5504793334921687,-0.2667304499590099
0376M00164000000,-0.31746182803937756,-0.114782092233089,-0.8149268977433555,-0.44393957129910405,-0.8152307515544643,-0.26684038373378205,-0.39162985092952235,-0.18930094951287194
0477E00020000000,-0.3977395691347047,-0.4188501274647867,0.9684618445505362,-0.48848095018742893,0.09175034099203008,-0.31199649741414714,2.1089328558367884,1.5880350387847038
0668J00072000000,-0.6296214771739154,-0.22387340245597215,1.251322523937679,-0.7949965584635696,-0.4901978777349126,-0.8243560126105572,-0.010101893356852585,0.8528962775050757
0234J00238000000,-0.00824992929048129,-0.26738274733020123,-0.1226595839619355,0.6903519914309432,0.22196812955488163,-0.1959120624987952,1.1492259616838172,0.2625401486280251
0569H00045000000,-0.4526236128402632,-0.12094914173447643,0.8404323209757147,-0.8183813004584707,-0.442729452777982,-0.5654263345253918,0.5752813342793129,0.6146142831620671
0479K00078000000,-0.4156604537971994,-0.19712715294845612,1.0989588717773737,0.07761441047444231,-0.5661623606799934,-0.8448821655659269,-0.1711925259548177,0.807651571674897
0569M00110000000,-0.5189009178185559,-0.18816767668831702,0.8792257299601826,-0.9769732520910887,-0.5294907064422708,-0.6523989434238706,0.41762327686352085,0.5993343528709227
0479G00012000000,-0.5815853199881917,-0.20199161032113244,1.0594804412189454,-0.3335693452451808,-0.5590432763829981,-0.8617331057556014,-0.3614614116641594,0.5737193791654032
0826C00269000000,-0.4784207069900295,0.041791130565071846,1.0120258284282584,-1.0009189591645844,0.3664707251967592,-0.27752331095430705,1.1150481915454904,1.3042605481623624
0569C00226000000,-0.4513947762139648,-0.18323096680313591,0.9373576460551365,-0.6637458575021585,-0.4018822506688085,-0.6721660738864776,0.21979686651896593,0.7720880180849127
0448F00274000000,-0.5576313732021403,-0.2561517458215733,0.21710015894689927,-0.8460208996223701,-0.469798023608477,-0.611701441129693,-0.019242124282293185,1.099110465723933
0392A00248000000,-0.07874631906558316,-0.17651801219343205,0.7259150207227457,-0.651589480990362,0.013616833129935467,0.5454761473277167,2.3356818788174847,1.237958475597005
0320M00056000000,-0.6061811199455598,-0.3467609156715659,1.2397052976793654,-0.294663749482547,0.12827592600787074,-0.2632871047070718,2.0699766287391514,1.5162461848545083
0567M00327000000,-0.47216528162450755,-0.37300727827790536,0.6152717658719972,-0.1627631856420959,0.0826870186320412,-0.41797149502077185,0.7429822084640914,0.6073331429075463
0253A00033000000,-0.16955690200487822,-0.27662174753267915,0.7267383388733477,-0.6640572265990128,-0.28988862630582146,-0.7033768021890003,0.6237373631748161,0.5741953348784523
0237H00396000000,0.3405321856072572,0.12328898328821669,-2.2934598043054053,0.5185763817901005,-0.8320108035885372,0.14340328374479827,-0.49819456542443624,-1.644983185951279
0494S00018000000,-0.8099515417233674,-0.26612228571304536,0.7318700133686704,-0.8392414076591985,-0.4871062602014114,-0.48293061431778755,-1.1273658523865198,-0.3110819904142565
0397L00006000000,-0.4862742357939703,-0.2162441102876149,0.770810896225128,-0.32610509975802443,-0.6079942562201508,-0.775642546806498,-0.49421632873942656,0.41335282911031357
0493D00007000000,-0.8091550641821764,-0.2915743043896578,0.683033819856047,-0.8867350903273581,-0.5179151692303773,-0.4997322247645,-1.1252714680715088,-0.07870303749641017
0320E00075000000,-0.6052487798238632,-0.2584980528663606,1.0681022315830218,-0.6832311608077022,-0.3490849621388652,-0.5638198167152398,0.3547670078302117,0.5324385170182491
0321N00005000000,-0.6131808627223521,-0.20922030881216871,1.1138725284260604,-0.5949410460869656,-0.488139072585517,-0.8110613267040966,-0.3687747867089942,0.20935242694366457
0397S00012000000,-0.49901321568959284,-0.22454462780651152,0.7786535943922362,-0.25611986458393116,-0.5931535056037706,-0.7668737518316294,-0.47290801092961854,0.5169822777328195
0750E00169000000,-0.2707584190355604,-0.2628241187229431,0.08851456995278383,-0.6799350276204225,-0.5524030503406774,0.5524080601275809,0.20142424807785514,0.3683161329547874
0569G00048000000,-0.45894970678228564,-0.18556162691109454,0.9440978786269445,-0.6904292064096739,-0.471683763917555,-0.7335860858911806,0.3397962486592953,0.7249871759901191
0440E00148000000,-0.5759960686594658,-0.2785274439362583,1.1474128115523652,-0.9588894320380149,-0.6075983824755306,-0.4760079979582009,-0.563414389304878,0.1553497040954257
0235E00296000000,0.2949361447585501,-0.04107957633277055,-1.1873056613922555,0.2231690312853153,-0.37354964292350823,0.05757133466844938,1.2249793405908804,-0.3938536621653007
0397L00218000000,-0.524997180333122,-0.2152785680366911,0.8768137070722561,-0.6976169415147235,-0.6537920008424146,-0.8090059948717546,-0.3871270753705146,0.5626770439008251
0139P00092000000,-0.09025810581885925,-0.40931563463204224,0.14346549203027859,0.15044938135452424,0.1478214610696095,-0.03590995114311004,1.3630852333971464,-0.18958866571581956
0382M00209000000,-0.5380135772863256,-0.4459503918425208,-1.842948120206839,0.48566432919812835,0.12782707731852075,-0.2808163383667168,0.19546214188086258,-0.0516706219909735
0064G00050000000,1.17699437536087,-0.33911316525116153,2.18018296069951,-0.03090980815478407,-0.7441772008051974,-0.19541217037993994,0.591991454023577,-0.24080975237028449
0941K00004000000,-0.8409562905827273,-0.2886389415828989,1.3029730951489573,-0.6212612064071846,-0.6551111203678054,-0.6564118870958444,-0.6360613810449104,0.43864924295008667
0190B00193000000,-0.43196366144813947,-0.5352621994271612,0.39581412130222654,0.4464028942854829,0.4856645120017126,-0.11250455866066067,1.0734096289991548,0.1420602131688426
0034A00059000000,1.9718724866874964,-0.25658757908055563,-0.23756885633575126,0.18065580071467482,-0.7854517571993064,0.023170540894790037,0.06838166199802234,-1.3126882258736434
0465S00041000000,-0.6336869549624253,-0.2826386055942883,0.13196973252136507,-0.471925724603564,-0.5277434087901269,-0.48433970708305735,-1.3545504020113144,-0.5613258820468213
0048S00250000000,3.3392456360688794,2.250248218126504,-0.15411691071546546,1.6693743996466688,1.8669638696988398,2.1020110970364776,-1.338330867229264,-3.7850771339752716
0414E00010000000,-0.554083114145523,-0.0701868673287312,0.7694139900470258,-0.8686456087927442,-0.29473614571611534,-0.5294668935963985,-0.40226966429164485,-0.2723760799924149
0382D00180000000,-0.4127544700100304,-0.29391285719380966,-1.1443646533510548,0.6621829386743177,-0.05850644190938128,-0.03530130402539433,0.3106310616941309,-0.08756543020662645
0772F00106000000,-0.6971556475361153,-0.1746690952696147,0.9160937408860232,-0.7009111053627194,-0.43419531704714365,-0.6200881289057832,-0.1506082124985433,0.7183198244468387
0856B00137000000,-0.2645989389226753,0.5904097046073777,0.31051592375274406,-0.4244401633637708,0.4335648068245596,1.2090608243887322,0.3943379789141433,0.494270702411166
0180D00300000000,-0.16441533349501844,-0.15016093965172128,-0.2586365614734296,0.049719379681926495,-0.5017973796803091,-0.49834669040024593,0.015034403908514063,-0.3619336618000575
0152J00174000000,-0.5616840322029251,0.14478767208144558,0.463874147153033,-0.7156890185277763,-0.6825035280139162,-0.10525510178103828,-0.7643312050107135,-1.1666255033987305
0110A00160000000,-0.7917891883550435,-0.3094025489758042,0.6497262178702837,-0.7124806045435575,-0.3559770546091323,-0.5958816069032792,-0.6334548503786023,-0.31756059704999934
0773S00110000000,-0.610769724510311,-0.2524509961009591,0.7985355093043998,-0.7213683719191503,-0.365952545284504,-0.5558091596276065,-0.3518159794710219,0.0860957664123109
0177B00038000000,0.7774172970879973,0.513628245272003,0.33977250889238575,1.0453679861515988,0.23135349723983312,1.1278959617039865,1.6727865954197159,0.8619353256428695
1831M00034000000,-0.7364076376248395,-0.28376628511732205,1.0101123972480206,-0.9436041443017466,-0.3466936666075579,-0.5922230825658139,-0.5968795972843218,0.7402482025949791
0034A00171000000,1.3042390057945907,-0.37386934554405116,-0.23614485084680256,0.4770974634589736,-0.474870847907721,0.27213256010743486,0.7187899462163589,-0.4257552294844549
0042C00181000000,1.7858380435262053,0.01631936926609755,-0.9469518201614138,0.7014498315234716,-0.7170520592540647,0.040946699779092134,-0.3875419410906708,-1.5541876442874192
0476S00163000000,-0.37275382704482174,-0.04639267398960625,0.14333538216306854,0.14890737431059398,0.17613906360058848,0.20247208088955043,0.31461556211139635,0.293887756104527
0035C00214000000,1.500585714358442,-0.35174727549906193,-0.5180051155178267,1.461761608511678,-0.2453762563769778,1.1884838563515432,0.6668885799366406,-0.8503003747583855
0140R00050000000,-0.5637670458686844,-0.5061713668191036,1.011547700817589,0.557329319177601,0.8702810330287466,-0.33549935965957506,1.5679591160066564,1.6810336835894257
0219H00102000000,-0.6049503547576697,-0.31360401218328776,0.7747544966576919,-0.698341822947669,-0.43905938666370026,-0.3737190679780583,-0.27501167170604546,0.21134156309703866
0022P00101000000,2.6981982783235865,1.1239579278821181,-2.4413529879113183,3.251941884752982,1.2838513490144254,-0.712562698809182,-0.881815455612533,-1.7248410673120875
0479K00148000000,-0.43847864825530253,-0.19132187408230708,1.0642495229806344,0.014884532607822206,-0.5718950995020275,-0.8740927270038111,-0.23178863877014277,0.9498982862570355
0522J00213000000,-0.7861144001911847,-0.26847527509565006,0.9050531556048701,-0.28874911347496324,-0.45009993785373636,-0.756203627557486,-0.39765667714358705,0.5060941611026568
0505L00243000000,-0.6546166894184072,-0.27130623059963094,-0.20834142479377954,-0.6128231973753298,-0.5834674358142794,-0.5124175730836885,-0.3596804988617513,0.3011169446731132
0011J00086000000,4.150203871421648,6.113026269125549,-1.265048593162405,2.9358618132252055,6.447865819671097,0.852569421099495,-2.5918311322736,-3.943542011888672
0513A00117000000,-0.8780274075026763,-0.25231709366487226,0.9811912334965939,-0.7178071598688018,-0.410034099828701,-0.7785093748816486,-0.6558274668330284,0.13519987028966446
0513B00275000000,-0.8435893759110943,-0.2863252924090473,1.116754220587107,-0.8017352377147949,-0.49484320133970916,-0.7399897250907991,-0.804089343341627,0.3630005107798113
0381H00278000000,-0.4571998695862498,-0.46525133789654194,-0.6640405507619591,0.38956668527071703,0.07729115472298308,-0.15919692490532722,0.5617150463052358,-0.19161312517443999
0381F00310000000,-0.5283345335816966,-0.35020166702867117,-1.0600941560259307,0.56699251245041,0.08798913121285563,-0.26332843332373573,0.6768377489894606,-0.4607316145477838
0456M00035000000,-0.14350084096053106,-0.2718923995175146,-0.7044544107481716,-0.020301343322132657,-0.5447761136077393,0.06714164537327184,0.45672447170995484,-0.7778911354158453
0381L00104000000,-0.5630586048971669,-0.46486928116887444,-0.609543942443201,0.3992958086244285,0.12512935263259836,-0.2651820062398119,0.27478100168850506,-0.14415162609389154
0476S00148000000,-0.1599449849057875,0.4096369322678726,0.27047672132092404,0.2580575814574805,-0.05840414657945585,0.7383947952241272,0.32821831745075536,0.5643797331757641
0456P00259000000,-0.18142972842898322,-0.25881907599706705,-1.906684260528461,-0.6498454690689618,-0.8814239344560081,0.002908922447904799,0.20186292278313464,-0.6864343726084619
0969J00038000000,-0.9230957399645587,-0.28077547306961725,0.8590272205307973,-0.9694086837597571,-0.5121579533773513,-0.6462841581096678,-0.926703169755295,0.006482928629943596
0220S00063000000,-0.7269502182231791,-0.32809013580807117,0.7788116151343948,-0.5214892575036302,-0.42708467132869005,-0.5126305201525101,-0.2746440318570526,0.09578881018995755
0479F00181000000,-0.6379987792402971,-0.1992513902017267,1.077030269575695,-0.4114309239855587,-0.572670318671073,-0.8926046381108569,-0.3364976632611432,0.467837649031035
0568B00078000000,-0.44233536404414486,-0.14138697217391347,0.9368158295960681,-0.45484450702557777,-0.35531011742065116,-0.15361021878919925,0.3589957728613134,1.3601169975168583
0548M00200000000,-0.5280819781191213,-0.2775104948711505,0.14326235363794615,-0.5812919938217621,-0.5126608033855511,-0.5215783528002966,-0.4566590695615586,0.10899102775372856
0381F00148000000,-0.6233378622819655,-0.39083837681597167,-1.0168354869461667,0.5261677523531483,0.17933116470638824,-0.35575190986605554,0.3486323380235688,0.18795433611791318
0028E00089000000,3.4851479422138096,11.292701383044411,-1.004960908589061,1.2496946126814727,2.362345043271763,0.897695293184035,0.03569425406263809,-3.2109435037308387
0557G00008000000,-0.7385661824843143,-0.26021234505047564,0.28161696277046666,-0.6744821353605807,-0.5464645145047021,-0.5163697046668185,-0.8003888771459975,0.17052946249133774
0028L00022000000,3.76978787821622,8.069341333444257,-0.9022705377335093,0.7065726076220379,3.2995065655002587,-0.3458599076722494,1.4046727189389903,-1.8253176497196573
0011J00177000000,3.941657411838266,4.287183191029317,-2.072407229285022,2.6998670300736354,6.080055700909565,1.3615074937861862,-2.022655750058524,-0.9447769299924609
0028M00119000000,2.9024030207951785,3.489930369424308,-0.29360111032139635,0.4374945440643471,5.138264266623477,-0.8697319947675145,0.24391107818944863,-2.5959597792494904
0199E00019000000,-0.5281468709140811,-0.1779907781465762,0.8665981119966606,-0.6932493104815238,-0.5563791088491469,-0.47267043398516295,-0.954603908593425,0.4327965770365512
0456M00110000000,-0.27167593292541764,-0.2812444657689484,-1.3357575667148613,-0.2586555566779135,-0.5797234668042305,-0.0014320774806424934,0.5174496900319919,-0.21278086660875317
0028E00059000000,2.5558052157075166,17.235192358222747,-0.8132923451597179,1.663914608798961,-0.3721590703616886,0.35875392289137964,1.16003243674461,-1.1436750378221943
0011K00263000A00,3.8290592416777685,1.5191033267484648,-2.410242745416206,2.366150714759544,5.6974946437275955,0.3460752732787957,-1.4325792436461557,-2.951125269599479
0190R00191000000,-0.48512903023412013,-0.41586336598140033,0.5718240462831925,0.06849582548342638,0.4737930171450758,0.019754102691453484,1.16447938097184,0.15427163317167888
0719J00268000000,-0.4950769816959671,-0.29640746527024203,1.0748728940893975,-0.7107244447494925,-0.3020766545373966,-0.5483032077485038,-0.5041432044103813,1.6104216598920462
0222G00070000000,-0.45914367940986794,-0.3011290339880753,0.4937599131914124,-0.7218078333877044,-0.5364417062736635,-0.4657898312014013,-1.1008264056923986,0.5527028135489674
0028L00295000000,2.7882988321832682,4.945099396828401,-1.02725174146512,0.3894858152514876,4.807105050968575,-0.450046245220997,0.3335814539907989,-3.2481270793847234
0029D00018000000,1.575284075167097,1.2327440303605897,-0.2997722972557246,0.3013404956098604,3.294208017070973,-0.7987623472037012,-0.7718687631083484,-2.2861363216782675
0119E00014000000,0.23457817252823246,-0.2461401915478485,0.4672717998018957,-0.7070731626778806,-0.7267520574261391,-0.4779071171813732,-0.3639994847980772,0.1007368573755089
0002H00123000000,4.043554992958755,14.4549370291899,-2.1704718398366087,3.1623067517419634,3.8168192785282504,3.1576092348911184,-3.229207437786634,-2.087647700673702
0207J00114000000,-0.7401131215061916,-0.2747220476670888,0.9409121692552133,-0.7103959080562946,-0.2423297774618199,-0.6784520774671761,-0.7651721278248695,0.7124222315682417
